real_of_E,imag_of_E,magnitude_of_T
45.25606060606061,-8.787878787878787,5.76350724721173
45.25606060606061,-8.636363636363637,5.701653350142266
45.25606060606061,-8.484848484848484,5.6326012719400165
45.25606060606061,-8.333333333333334,5.556876050197562
45.25606060606061,-8.181818181818182,5.475024000626022
45.25606060606061,-8.030303030303031,5.387604315558293
45.25606060606061,-7.878787878787879,5.29518129077384
45.25606060606061,-7.7272727272727275,5.1983173036957
45.25606060606061,-7.575757575757576,5.097566619901783
45.25606060606061,-7.424242424242424,4.9934700636727545
45.25606060606061,-7.2727272727272725,4.886550553348407
45.25606060606061,-7.121212121212121,4.777309474199612
45.25606060606061,-6.96969696969697,4.666223840339254
45.25606060606061,-6.818181818181818,4.55374418243293
45.25606060606061,-6.666666666666667,4.440293088864898
45.25606060606061,-6.515151515151516,4.326264323648258
45.25606060606061,-6.363636363636363,4.212022443778269
45.25606060606061,-6.212121212121212,4.097902840991501
45.25606060606061,-6.0606060606060606,3.9842121371765766
45.25606060606061,-5.909090909090909,3.871228868281321
45.25606060606061,-5.757575757575758,3.759204397892503
45.25606060606061,-5.606060606060606,3.64836400828713
45.25606060606061,-5.454545454545454,3.5389081233307063
45.25606060606061,-5.303030303030303,3.4310136239007134
45.25606060606061,-5.151515151515151,3.3248352223893796
45.25606060606061,-5.0,3.2205068682065074
45.25606060606061,-4.848484848484849,3.1181431610180126
45.25606060606061,-4.696969696969697,3.0178407527195974
45.25606060606061,-4.545454545454546,2.919679722873595
45.25606060606061,-4.393939393939394,2.823724915566844
45.25606060606061,-4.242424242424242,2.7300272284191656
45.25606060606061,-4.090909090909091,2.638624846831557
45.25606060606061,-3.9393939393939394,2.5495444185564167
45.25606060606061,-3.787878787878788,2.462802165342439
45.25606060606061,-3.6363636363636362,2.378404929795398
45.25606060606061,-3.484848484848485,2.296351156740018
45.25606060606061,-3.3333333333333335,2.2166318093007362
45.25606060606061,-3.1818181818181817,2.1392312206702897
45.25606060606061,-3.0303030303030303,2.064127883130611
45.25606060606061,-2.878787878787879,1.991295176353434
45.25606060606061,-2.727272727272727,1.920702037358249
45.25606060606061,-2.5757575757575757,1.8523135747602142
45.25606060606061,-2.4242424242424243,1.7860916301154721
45.25606060606061,-2.272727272727273,1.7219952892791137
45.25606060606061,-2.121212121212121,1.6599813467432343
45.25606060606061,-1.9696969696969697,1.6000047259291206
45.25606060606061,-1.8181818181818181,1.5420188583768357
45.25606060606061,-1.6666666666666667,1.4859760247151863
45.25606060606061,-1.5151515151515151,1.4318276602111322
45.25606060606061,-1.3636363636363635,1.3795246275959352
45.25606060606061,-1.2121212121212122,1.3290174597501714
45.25606060606061,-1.0606060606060606,1.2802565747052188
45.25606060606061,-0.9090909090909091,1.2331924652881963
45.25606060606061,-0.7575757575757576,1.1877758656033879
45.25606060606061,-0.6060606060606061,1.143957896408262
45.25606060606061,-0.45454545454545453,1.1016901913080142
45.25606060606061,-0.30303030303030304,1.0609250055608586
45.25606060606061,-0.15151515151515152,1.0216153091579918
45.25606060606061,0.0,0.9837148657183796
45.9630303030303,-15.0,3.052142417972076
45.9630303030303,-14.848484848484848,3.159402712695077
45.9630303030303,-14.696969696969697,3.2698036343413825
45.9630303030303,-14.545454545454545,3.383327152836871
45.9630303030303,-14.393939393939394,3.4999351989627416
45.9630303030303,-14.242424242424242,3.6195665812966884
45.9630303030303,-14.090909090909092,3.7421336166069787
45.9630303030303,-13.93939393939394,3.8675184837524825
45.9630303030303,-13.787878787878787,3.995569324560381
45.9630303030303,-13.636363636363637,4.12609613233838
45.9630303030303,-13.484848484848484,4.258866490060506
45.9630303030303,-13.333333333333334,4.393601246143967
45.9630303030303,-13.181818181818182,4.529970246113733
45.9630303030303,-13.030303030303031,4.667588272966611
45.9630303030303,-12.878787878787879,4.8060113867363095
45.9630303030303,-12.727272727272727,4.944733892923885
45.9630303030303,-12.575757575757576,5.083186207471688
45.9630303030303,-12.424242424242424,5.2207339191426305
45.9630303030303,-12.272727272727273,5.356678373754043
45.9630303030303,-12.121212121212121,5.490259112978694
45.9630303030303,-11.969696969696969,5.620658487006576
45.9630303030303,-11.818181818181818,5.747008718925779
45.9630303030303,-11.666666666666666,5.868401623802081
45.9630303030303,-11.515151515151516,5.983901073875642
45.9630303030303,-11.363636363636363,6.092558153248514
45.9630303030303,-11.212121212121213,6.193428765940616
45.9630303030303,-11.06060606060606,6.285593260874517
45.9630303030303,-10.909090909090908,6.368177432661807
45.9630303030303,-10.757575757575758,6.440374069288549
45.9630303030303,-10.606060606060606,6.501464070805983
45.9630303030303,-10.454545454545455,6.550836080184497
45.9630303030303,-10.303030303030303,6.588003567079717
45.9630303030303,-10.151515151515152,6.612618397331257
45.9630303030303,-10.0,6.624480103985409
45.9630303030303,-9.848484848484848,6.6235403353881015
45.9630303030303,-9.696969696969697,6.6099022670790895
45.9630303030303,-9.545454545454545,6.5838150938150335
45.9630303030303,-9.393939393939394,6.54566403054465
45.9630303030303,-9.242424242424242,6.495956514185386
45.9630303030303,-9.090909090909092,6.43530548730821
45.9630303030303,-8.93939393939394,6.364410747200613
45.9630303030303,-8.787878787878787,6.284039358200627
45.9630303030303,-8.636363636363637,6.1950060613377484
45.9630303030303,-8.484848484848484,6.098154490613125
45.9630303030303,-8.333333333333334,5.994339841181862
45.9630303030303,-8.181818181818182,5.884413453088723
45.9630303030303,-8.030303030303031,5.769209594349544
45.9630303030303,-7.878787878787879,5.649534563918007
45.9630303030303,-7.7272727272727275,5.526158098124817
45.9630303030303,-7.575757575757576,5.39980695824535
45.9630303030303,-7.424242424242424,5.271160502484294
45.9630303030303,-7.2727272727272725,5.140848000373489
45.9630303030303,-7.121212121212121,5.009447426983618
45.9630303030303,-6.96969696969697,4.8774854732218875
45.9630303030303,-6.818181818181818,4.745438521532567
45.9630303030303,-6.666666666666667,4.613734358696938
45.9630303030303,-6.515151515151516,4.482754425081221
45.9630303030303,-6.363636363636363,4.352836429405558
45.9630303030303,-6.212121212121212,4.22427718756893
45.9630303030303,-6.0606060606060606,4.097335571690926
45.9630303030303,-5.909090909090909,3.9722354803701125
45.9630303030303,-5.757575757575758,3.8491687627553963
45.9630303030303,-5.606060606060606,3.7282980472649845
45.9630303030303,-5.454545454545454,3.6097594408016316
45.9630303030303,-5.303030303030303,3.4936650763726207
45.9630303030303,-5.151515151515151,3.3801054964819883
45.9630303030303,-5.0,3.2691518668964417
45.9630303030303,-4.848484848484849,3.1608580207674195
45.9630303030303,-4.696969696969697,3.055262336964278
45.9630303030303,-4.545454545454546,2.952389459143006
45.9630303030303,-4.393939393939394,2.8522518638065564
45.9630303030303,-4.242424242424242,2.75485128662683
45.9630303030303,-4.090909090909091,2.6601800167778755
45.9630303030303,-3.9393939393939394,2.568222069119901
45.9630303030303,-3.787878787878788,2.4789542438900365
45.9630303030303,-3.6363636363636362,2.392347083187663
45.9630303030303,-3.484848484848485,2.3083657330570913
45.9630303030303,-3.3333333333333335,2.2269707194189654
45.9630303030303,-3.1818181818181817,2.148118645520531
45.9630303030303,-3.0303030303030303,2.071762817989772
45.9630303030303,-2.878787878787879,1.997853808007021
45.9630303030303,-2.727272727272727,1.926339953561233
45.9630303030303,-2.5757575757575757,1.8571678082439673
45.9630303030303,-2.4242424242424243,1.7902825415551653
45.9630303030303,-2.272727272727273,1.7256282952527484
45.9630303030303,-2.121212121212121,1.6631484998723327
45.9630303030303,-1.9696969696969697,1.6027861551723845
45.9630303030303,-1.8181818181818181,1.5444840779222466
45.9630303030303,-1.6666666666666667,1.4881851201428782
45.9630303030303,-1.5151515151515151,1.43383236063081
45.9630303030303,-1.3636363636363635,1.3813692723418165
45.9630303030303,-1.2121212121212122,1.330739867980163
45.9630303030303,-1.0606060606060606,1.2818888259295058
45.9630303030303,-0.9090909090909091,1.2347615984706608
45.9630303030303,-0.7575757575757576,1.1893045040577281
45.9630303030303,-0.6060606060606061,1.1454648052656156
45.9630303030303,-0.45454545454545453,1.1031907738775342
45.9630303030303,-0.30303030303030304,1.062431744449123
45.9630303030303,-0.15151515151515152,1.0231381575652756
45.9630303030303,0.0,0.9852615938955747
46.67,-15.0,3.270524698852694
46.67,-14.848484848484848,3.391398437746306
46.67,-14.696969696969697,3.516503275453187
46.67,-14.545454545454545,3.6459074672413796
46.67,-14.393939393939394,3.7796623808596657
46.67,-14.242424242424242,3.917798362202013
46.67,-14.090909090909092,4.060319925274886
46.67,-13.93939393939394,4.207200196835619
46.67,-13.787878787878787,4.35837455287309
46.67,-13.636363636363637,4.513733397929951
46.67,-13.484848484848484,4.67311406163731
46.67,-13.333333333333334,4.836291822722838
46.67,-13.181818181818182,5.002970122507777
46.67,-13.030303030303031,5.1727701009932225
46.67,-12.878787878787879,5.345219682236969
46.67,-12.727272727272727,5.519742554027121
46.67,-12.575757575757576,5.695647530065237
46.67,-12.424242424242424,5.87211894780264
46.67,-12.272727272727273,6.048208933568962
46.67,-12.121212121212121,6.222832543730713
46.67,-11.969696969696969,6.39476694314488
46.67,-11.818181818181818,6.562655878095106
46.67,-11.666666666666666,6.725020700572995
46.67,-11.515151515151516,6.880279060753986
46.67,-11.363636363636363,7.026772064899904
46.67,-11.212121212121213,7.162800171143631
46.67,-11.06060606060606,7.286667367455618
46.67,-10.909090909090908,7.39673228629568
46.67,-10.757575757575758,7.49146394799136
46.67,-10.606060606060606,7.569498923367409
46.67,-10.454545454545455,7.62969602696511
46.67,-10.303030303030303,7.671184353795986
46.67,-10.151515151515152,7.6934006709617
46.67,-10.0,7.696112906895195
46.67,-9.848484848484848,7.679427679882469
46.67,-9.696969696969697,7.64378131022934
46.67,-9.545454545454545,7.5899153365855
46.67,-9.393939393939394,7.51883896123297
46.67,-9.242424242424242,7.431781877203511
46.67,-9.090909090909092,7.3301414613173455
46.67,-8.93939393939394,7.215428332563851
46.67,-8.787878787878787,7.08921384738449
46.67,-8.636363636363637,6.9530823665816595
46.67,-8.484848484848484,6.808590239943527
46.67,-8.333333333333334,6.657232559477331
46.67,-8.181818181818182,6.500417940454224
46.67,-8.030303030303031,6.339450966768497
46.67,-7.878787878787879,6.175521506748708
46.67,-7.7272727272727275,6.009699858291961
46.67,-7.575757575757576,5.842936588537318
46.67,-7.424242424242424,5.676065954811651
46.67,-7.2727272727272725,5.509811891530885
46.67,-7.121212121212121,5.344795688366425
46.67,-6.96969696969697,5.181544642015252
46.67,-6.818181818181818,5.02050111886992
46.67,-6.666666666666667,4.862031607273895
46.67,-6.515151515151516,4.706435459864443
46.67,-6.363636363636363,4.553953126723294
46.67,-6.212121212121212,4.404773759238502
46.67,-6.0606060606060606,4.259042124798481
46.67,-5.909090909090909,4.116864816457949
46.67,-5.757575757575758,3.978315772479309
46.67,-5.606060606060606,3.843441140952792
46.67,-5.454545454545454,3.7122635370057155
46.67,-5.303030303030303,3.5847857465028876
46.67,-5.151515151515151,3.460993932306518
46.67,-5.0,3.340860398429045
46.67,-4.848484848484849,3.22434596478696
46.67,-4.696969696969697,3.1114020015029795
46.67,-4.545454545454546,3.0019721673492827
46.67,-4.393939393939394,2.8959938923594164
46.67,-4.242424242424242,2.7933996401177628
46.67,-4.090909090909091,2.6941179809286773
46.67,-3.9393939393939394,2.5980745030710652
46.67,-3.787878787878788,2.505192585708575
46.67,-3.6363636363636362,2.4153940537690146
46.67,-3.484848484848485,2.328599732223939
46.67,-3.3333333333333335,2.244729914673253
46.67,-3.1818181818181817,2.1637047589432816
46.67,-3.0303030303030303,2.085444620510034
46.67,-2.878787878787879,2.00987033293033
46.67,-2.727272727272727,1.9369034430709187
46.67,-2.5757575757575757,1.8664664077400237
46.67,-2.4242424242424243,1.7984827573193283
46.67,-2.272727272727273,1.7328772311426373
46.67,-2.121212121212121,1.6695758886479295
46.67,-1.9696969696969697,1.6085061997227517
46.67,-1.8181818181818181,1.5495971171519645
46.67,-1.6666666666666667,1.4927791336466774
46.67,-1.5151515151515151,1.4379843255713667
46.67,-1.3636363636363635,1.3851463851815233
46.67,-1.2121212121212122,1.3342006429277313
46.67,-1.0606060606060606,1.2850840811657733
46.67,-0.9090909090909091,1.237735340429749
46.67,-0.7575757575757576,1.1920947192706683
46.67,-0.6060606060606061,1.1481041685318891
46.67,-0.45454545454545453,1.1057072808212478
46.67,-0.30303030303030304,1.0648492758445431
46.67,-0.15151515151515152,1.025476982183476
46.67,0.0,0.9875388160310123
47.376969696969695,-15.0,3.508053633055446
47.376969696969695,-14.848484848484848,3.6453832381722244
47.376969696969695,-14.696969696969697,3.788510434152745
47.376969696969695,-14.545454545454545,3.9376686402817453
47.376969696969695,-14.393939393939394,4.093089561223707
47.376969696969695,-14.242424242424242,4.254999376271178
47.376969696969695,-14.090909090909092,4.423613830514508
47.376969696969695,-13.93939393939394,4.599131981651274
47.376969696969695,-13.787878787878787,4.78172831444827
47.376969696969695,-13.636363636363637,4.971542892168026
47.376969696969695,-13.484848484848484,5.1686691743148
47.376969696969695,-13.333333333333334,5.373139099007158
47.376969696969695,-13.181818181818182,5.584905015668089
47.376969696969695,-13.030303030303031,5.8038180735360445
47.376969696969695,-12.878787878787879,6.029602743452848
47.376969696969695,-12.727272727272727,6.261827300819582
47.376969696969695,-12.575757575757576,6.499870359765542
47.376969696969695,-12.424242424242424,6.74288396113525
47.376969696969695,-12.272727272727273,6.9897543195670275
47.376969696969695,-12.121212121212121,7.239062159217873
47.376969696969695,-11.969696969696969,7.489045621008969
47.376969696969695,-11.818181818181818,7.737569966246101
47.376969696969695,-11.666666666666666,7.982109613655286
47.376969696969695,-11.515151515151516,8.219749201888606
47.376969696969695,-11.363636363636363,8.447211013231868
47.376969696969695,-11.212121212121213,8.660915762619505
47.376969696969695,-11.06060606060606,8.857081953467421
